127,676.379752884,5,225601,16.384,50,UNKNOWN,0.522727272727,0,0,0,0,1,1,5.138140,0.100654,0.605940,0.666729,40168.0,5739.88878322,0
128,5577.50476539,13,775855,8.192,43,UNKNOWN,0.904761904762,0,0,0,0,1,1,5.876146,0.218429,1.664391,0.012216,17117.0,2029.65884491,1
129,2670.02114156,9,6,65.535,50,UNKNOWN,1.125,0,0,2,0,1,1,5.080139,0.080398,3.576491,0.000000,1498.0,270.095618898,1
130,3920.87845839,9,605646,5.84,47,UNKNOWN,0.857142857143,0,0,0,0,1,1,13.782248,0.122853,14.346971,17.356757,2921.0,189.511016163,1
131,8135.87798918,18,14052,65.535,111,Windows,1.14285714286,1,0,2,0,0,1,5.993051,0.320074,2.547854,0.016119,5817.0,637.299262236,1
132,2671.6759996,9,724116,5.84,50,Linux,0.95,0,0,0,0,1,1,1.282688,0.089504,0.111042,0.048791,13973.0,4626.99432131,1
133,8437.51674356,17,48802,16.384,114,Windows,1.15384615385,0,0,1,0,0,1,5.816165,0.408970,2.582235,0.032679,5707.0,632.041596244,1
134,4.24406065236,5,19818,49.64,59,Solaris,0.789473684211,0,0,0,0,1,1,0.026640,0.001023,0.000057,0.000001,10617.0,155033.439444,1
135,6438.4098283,14,648343,65.535,42,UNKNOWN,1.07692307692,0,0,2,0,0,1,5.704966,0.217225,2.563305,0.006870,5739.0,745.13094128,1
136,2671.6759996,9,724116,5.84,50,Linux,1.11764705882,0,0,0,0,1,1,1.283789,0.089937,0.115891,0.039339,8468.0,2915.50710302,1
137,0.995006321368,5,67697,5.84,61,Linux,0.823529411765,0,0,0,0,1,1,5.005477,0.001054,1.559998,0.000402,9986.0,1931.02530753,0
138,2670.02114156,9,8,65.535,50,UNKNOWN,1.0,0,0,2,0,1,1,5.105636,0.080283,3.174299,0.000001,1807.0,323.67439037,1
139,7055.35955669,15,616052,8.192,108,Windows,0.842105263158,0,0,1,0,1,1,5.746711,0.675169,1.735293,0.041076,13940.0,1396.5236579,0
140,6150.98492489,15,36179,65.535,112,Windows,0.9375,0,0,1,0,0,1,5.771970,0.267036,2.074845,0.010932,5832.0,666.903299936,1
141,2254.29527714,8,632619,16.384,48,UNKNOWN,0.882352941176,0,0,0,0,1,1,5.603761,0.068311,3.240601,1.923719,1028.0,91.6542477241,1
142,5998.22270086,15,230217,16.384,112,Windows,0.9375,0,0,2,0,0,1,6.037476,0.255930,2.288287,0.008336,5799.0,660.455040881,1
143,33.4765580946,5,98,5.72,50,Linux,0.722222222222,0,0,2,0,1,1,29.955849,0.024122,53.079743,118.619004,7513.0,212.795612915,0
144,2541.61059109,9,88349,5.84,49,Linux,1.0,0,0,0,0,1,1,0.698941,0.077000,0.037613,0.000714,3176.0,2382.62067269,1
145,2670.02114156,9,6,65.535,50,UNKNOWN,1.22222222222,0,0,2,0,1,1,5.209292,0.080439,3.271376,0.000000,1948.0,328.738032408,1
146,1380.9213833,7,2627979,65.535,50,UNKNOWN,0.777777777778,0,0,0,0,1,1,0.237595,0.078307,0.004426,0.001186,8484.0,9477.56117015,0
147,0.995006321368,5,811071,49.64,53,Solaris,0.909090909091,0,0,2,0,1,1,0.060830,0.005062,0.000345,0.000001,2797.0,25884.4868912,0
148,5751.91281117,13,1399693,5.84,46,Linux,0.708021390374,1,1,0,0,1,1,59.894209,0.182503,3.885255,3.897748,508561.0,2549.95756723,1
149,5751.91281117,13,1399693,5.84,46,Linux,0.695652173913,0,1,0,0,1,1,59.959443,0.182515,3.957056,3.995438,487733.0,2450.00792419,1
150,5751.91281117,13,1399693,5.84,46,Linux,0.716543730242,0,0,0,0,1,1,59.948847,0.182979,3.835649,3.855728,531417.0,2650.75625318,1
151,5751.91281117,13,1399693,5.84,46,Linux,0.71847826087,1,2,0,0,1,1,59.946739,0.182514,3.956123,3.994598,515869.0,2559.73391855,0
152,5751.91281117,13,1399693,5.84,46,Linux,0.700109051254,1,1,0,0,1,1,59.981187,0.183006,3.972606,4.002317,481594.0,2389.89765369,0
153,5751.91281117,13,1399693,5.84,46,Linux,0.712765957447,1,1,0,0,1,1,59.946673,0.182636,3.870081,3.890898,518460.0,2573.17473724,1
154,5751.91281117,13,1399693,5.84,46,Linux,0.709915611814,0,0,0,0,1,1,59.881398,0.182501,3.831643,3.846459,538111.0,2691.16173587,0
155,5751.91281117,13,1399693,5.84,46,Linux,0.707841031149,1,3,0,0,1,1,59.959311,0.182679,3.908691,3.933522,520244.0,2616.3493541,0
156,5751.91281117,13,1399693,5.84,46,Linux,0.699677072121,0,0,0,0,1,1,59.946713,0.182862,3.920609,3.938045,491473.0,2439.75702954,1
157,5751.91281117,13,1399693,5.84,46,Linux,0.703624733475,1,1,0,0,1,1,59.948883,0.182515,3.876543,3.895847,493410.0,2445.50602125,1
158,5751.91281117,13,1399693,5.84,46,Linux,0.708021390374,0,0,0,0,1,1,59.881275,0.182664,3.882859,3.925382,517179.0,2588.05452446,1
159,5751.91281117,13,1399693,5.84,46,Linux,0.712619300106,1,1,0,0,1,1,59.946659,0.182691,3.860420,3.881475,540122.0,2682.61114127,0
160,5751.91281117,13,1399693,5.84,46,Linux,0.705882352941,0,0,0,0,1,1,59.900785,0.182391,3.961091,3.983445,506289.0,2533.4235151,1
161,5751.91281117,13,1399693,5.84,46,Linux,0.701943844492,0,1,0,0,1,1,59.939573,0.182512,3.930842,3.954773,509211.0,2559.11098284,1
162,5751.91281117,13,1399693,5.84,46,Linux,0.72149122807,2,2,0,0,1,1,59.880842,0.182513,3.980951,4.004643,493745.0,2485.71553684,0
163,5751.91281117,13,1399693,5.84,46,Linux,0.707027027027,0,0,0,0,1,1,59.959550,0.182511,3.937452,3.982848,511264.0,2563.03283931,0
164,5751.91281117,13,1399693,5.84,46,Linux,0.717864923747,0,0,0,0,1,1,59.930450,0.182676,3.960222,4.010286,509278.0,2557.79483629,1
